date,Usage_kWh,Lagging_Current_Reactive_Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2_tCO2,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type
2018-01-03 11:00:00,10.694,5.307,0.594,0.04713,0.85,0.94,39600,Weekday,Wednesday,Medium_Load
2018-01-03 11:15:00,11.247,5.357,0.942,0.05068,0.88,0.91,40500,Weekday,Wednesday,Maximum_Load
2018-01-03 11:30:00,11.035,3.346,0.7,0.04913,0.87,0.96,41400,Weekday,Wednesday,Maximum_Load
2018-01-03 11:45:00,11.413,6.476,0.941,0.05228,0.86,0.96,42300,Weekday,Wednesday,Maximum_Load
2018-01-03 12:00:00,11.002,6.028,0.519,0.05515,0.85,0.96,43200,Weekday,Wednesday,Maximum_Load
2018-01-03 12:15:00,11.171,5.225,0.543,0.05025,0.87,0.99,44100,Weekday,Wednesday,Maximum_Load
2018-01-03 12:30:00,11.326,5.783,0.641,0.0558,0.84,0.93,45000,Weekday,Wednesday,Maximum_Load
2018-01-03 12:45:00,11.416,3.842,0.868,0.05555,0.91,0.96,45900,Weekday,Wednesday,Maximum_Load
2018-01-03 13:00:00,10.9,4.587,0.24,0.04889,0.89,0.95,46800,Weekday,Wednesday,Medium_Load
2018-01-03 13:15:00,11.116,2.935,0.479,0.05011,0.89,0.99,47700,Weekday,Wednesday,Maximum_Load
2018-01-03 13:30:00,11.081,4.85,0.393,0.05222,0.88,0.95,48600,Weekday,Wednesday,Maximum_Load
2018-01-03 13:45:00,11.037,4.583,1.151,0.04943,0.89,0.98,49500,Weekday,Wednesday,Maximum_Load
2018-01-03 14:00:00,11.641,5.154,1.329,0.04729,0.88,0.92,50400,Weekday,Wednesday,Maximum_Load
2018-01-03 14:15:00,11.301,3.249,1.114,0.05113,0.87,0.93,51300,Weekday,Wednesday,Maximum_Load
2018-01-03 14:30:00,10.885,2.923,0.781,0.04922,0.89,0.93,52200,Weekday,Wednesday,Medium_Load
2018-01-03 14:45:00,11.429,4.611,0.903,0.05223,0.88,0.94,53100,Weekday,Wednesday,Maximum_Load
2018-01-03 15:00:00,11.731,4.132,0.982,0.05427,0.89,0.92,54000,Weekday,Wednesday,Maximum_Load
2018-01-03 15:15:00,11.458,5.583,0.908,0.04935,0.85,1.0,54900,Weekday,Wednesday,Maximum_Load
2018-01-03 15:30:00,10.82,5.383,0.656,0.0483,0.88,0.92,55800,Weekday,Wednesday,Medium_Load
2018-01-03 15:45:00,11.079,4.244,0.338,0.04807,0.87,0.91,56700,Weekday,Wednesday,Maximum_Load
2018-01-03 16:00:00,11.517,3.802,1.164,0.05104,0.89,0.94,57600,Weekday,Wednesday,Maximum_Load
2018-01-03 16:15:00,11.023,3.369,0.894,0.04732,0.86,0.92,58500,Weekday,Wednesday,Maximum_Load
2018-01-03 16:30:00,11.311,5.217,0.595,0.05305,0.89,0.93,59400,Weekday,Wednesday,Maximum_Load
2018-01-03 16:45:00,11.394,6.684,0.655,0.04698,0.85,0.96,60300,Weekday,Wednesday,Maximum_Load
2018-01-03 17:00:00,10.968,4.477,0.951,0.05058,0.89,0.96,61200,Weekday,Wednesday,Medium_Load
2018-01-03 17:15:00,11.185,5.698,0.803,0.05111,0.9,0.92,62100,Weekday,Wednesday,Maximum_Load
2018-01-03 17:30:00,10.39,5.256,0.258,0.04434,0.89,0.95,63000,Weekday,Wednesday,Medium_Load
2018-01-03 17:45:00,10.944,3.134,0.289,0.05021,0.85,0.98,63900,Weekday,Wednesday,Medium_Load
2018-01-03 18:00:00,11.137,5.733,0.28,0.05182,0.86,0.95,64800,Weekday,Wednesday,Maximum_Load
2018-01-03 18:15:00,10.888,4.727,0.661,0.05041,0.89,0.94,65700,Weekday,Wednesday,Medium_Load
2018-01-03 18:30:00,11.608,5.686,0.356,0.04995,0.85,0.92,66600,Weekday,Wednesday,Maximum_Load
2018-01-03 18:45:00,10.842,5.251,1.018,0.04459,0.89,0.95,67500,Weekday,Wednesday,Medium_Load
2018-01-03 19:00:00,11.09,4.351,0.467,0.05146,0.87,0.93,68400,Weekday,Wednesday,Maximum_Load
2018-01-03 19:15:00,11.233,6.472,0.558,0.04718,0.86,0.93,69300,Weekday,Wednesday,Maximum_Load
2018-01-03 19:30:00,11.56,4.356,1.105,0.05012,0.86,0.9,70200,Weekday,Wednesday,Maximum_Load
2018-01-03 19:45:00,10.841,5.676,0.21,0.04567,0.88,0.96,71100,Weekday,Wednesday,Medium_Load
2018-01-03 20:00:00,6.591,2.376,0.413,0.02918,0.89,0.92,72000,Weekday,Wednesday,Medium_Load
2018-01-03 20:15:00,6.303,2.844,0.192,0.02806,0.88,0.97,72900,Weekday,Wednesday,Medium_Load
2018-01-03 20:30:00,6.055,3.074,0.195,0.0241,0.91,0.95,73800,Weekday,Wednesday,Medium_Load
2018-01-03 20:45:00,6.416,3.442,0.07,0.02988,0.86,0.94,74700,Weekday,Wednesday,Medium_Load
2018-01-03 21:00:00,6.35,2.056,0.462,0.02867,0.92,0.96,75600,Weekday,Wednesday,Medium_Load
2018-01-03 21:15:00,6.15,2.394,0.517,0.02794,0.91,0.99,76500,Weekday,Wednesday,Medium_Load
2018-01-03 21:30:00,6.317,2.689,0.158,0.02831,0.87,0.93,77400,Weekday,Wednesday,Medium_Load
2018-01-03 21:45:00,6.204,3.62,0.6,0.0284,0.85,0.94,78300,Weekday,Wednesday,Medium_Load
2018-01-03 22:00:00,2.828,0.908,0.0,0.01295,0.93,0.9,79200,Weekday,Wednesday,Light_Load
2018-01-03 22:15:00,2.966,1.146,0.233,0.01313,0.89,0.93,80100,Weekday,Wednesday,Light_Load
2018-01-03 22:30:00,7.757,3.705,0.237,0.03651,0.89,0.97,81000,Weekday,Wednesday,Light_Load
2018-01-03 22:45:00,2.491,1.226,0.311,0.01108,0.88,0.94,81900,Weekday,Wednesday,Light_Load
2018-01-03 23:00:00,3.333,1.374,0.238,0.0144,0.89,0.95,82800,Weekday,Wednesday,Light_Load
2018-01-03 23:15:00,2.312,1.101,0.0,0.01069,0.89,0.93,83700,Weekday,Wednesday,Light_Load
2018-01-03 23:30:00,2.762,0.89,0.085,0.0137,0.91,0.95,84600,Weekday,Wednesday,Light_Load
2018-01-03 23:45:00,2.947,0.827,0.209,0.01299,0.9,0.92,85500,Weekday,Wednesday,Light_Load
2018-01-04 00:00:00,2.87,0.937,0.118,0.01247,0.92,0.94,0,Weekday,Thursday,Light_Load
2018-01-04 00:15:00,2.644,1.207,0.07,0.01106,0.91,0.97,900,Weekday,Thursday,Light_Load
2018-01-04 00:30:00,2.748,1.327,0.0,0.01224,0.89,0.97,1800,Weekday,Thursday,Light_Load
2018-01-04 00:45:00,2.677,1.233,0.054,0.01137,0.88,0.92,2700,Weekday,Thursday,Light_Load
2018-01-04 01:00:00,2.653,0.764,0.475,0.01212,0.94,0.9,3600,Weekday,Thursday,Light_Load
2018-01-04 01:15:00,3.012,0.317,0.323,0.01332,0.91,0.93,4500,Weekday,Thursday,Light_Load
2018-01-04 01:30:00,2.889,1.371,0.18,0.01182,0.89,0.99,5400,Weekday,Thursday,Light_Load
2018-01-04 01:45:00,2.627,0.549,0.192,0.01165,0.93,0.95,6300,Weekday,Thursday,Light_Load
2018-01-04 02:00:00,3.025,1.613,0.14,0.01307,0.89,0.96,7200,Weekday,Thursday,Light_Load
2018-01-04 02:15:00,2.877,0.931,0.366,0.01333,0.89,0.92,8100,Weekday,Thursday,Light_Load
2018-01-04 02:30:00,3.003,1.384,0.097,0.01333,0.88,0.98,9000,Weekday,Thursday,Light_Load
2018-01-04 02:45:00,2.957,1.711,0.254,0.01286,0.88,0.92,9900,Weekday,Thursday,Light_Load
2018-01-04 03:00:00,2.593,0.555,0.146,0.0122,0.92,0.97,10800,Weekday,Thursday,Light_Load
2018-01-04 03:15:00,2.66,0.788,0.135,0.01144,0.89,0.95,11700,Weekday,Thursday,Light_Load
2018-01-04 03:30:00,2.987,1.148,0.376,0.01321,0.89,0.94,12600,Weekday,Thursday,Light_Load
2018-01-04 03:45:00,2.953,1.301,0.209,0.01288,0.89,0.95,13500,Weekday,Thursday,Light_Load
2018-01-04 04:00:00,2.795,1.302,0.08,0.01353,0.89,0.93,14400,Weekday,Thursday,Light_Load
2018-01-04 04:15:00,2.829,1.161,0.0,0.01212,0.86,0.98,15300,Weekday,Thursday,Light_Load
2018-01-04 04:30:00,3.119,1.21,0.01,0.01425,0.86,0.96,16200,Weekday,Thursday,Light_Load
2018-01-04 04:45:00,2.652,1.631,0.27,0.01133,0.87,0.94,17100,Weekday,Thursday,Light_Load
2018-01-04 05:00:00,2.937,1.668,0.164,0.01203,0.84,0.97,18000,Weekday,Thursday,Light_Load
2018-01-04 05:15:00,2.749,0.506,0.097,0.01104,0.91,0.97,18900,Weekday,Thursday,Light_Load
2018-01-04 05:30:00,2.746,1.249,0.212,0.01127,0.9,0.95,19800,Weekday,Thursday,Light_Load
2018-01-04 05:45:00,3.075,2.378,0.243,0.01364,0.88,0.97,20700,Weekday,Thursday,Light_Load
2018-01-04 06:00:00,6.506,3.364,0.143,0.02937,0.85,0.96,21600,Weekday,Thursday,Medium_Load
2018-01-04 06:15:00,6.503,3.473,0.157,0.03012,0.88,0.96,22500,Weekday,Thursday,Medium_Load
2018-01-04 06:30:00,6.626,2.358,0.398,0.02946,0.89,0.99,23400,Weekday,Thursday,Medium_Load
2018-01-04 06:45:00,6.305,2.552,0.0,0.02787,0.89,0.95,24300,Weekday,Thursday,Medium_Load
2018-01-04 07:00:00,6.47,2.69,0.379,0.03194,0.88,0.98,25200,Weekday,Thursday,Medium_Load
2018-01-04 07:15:00,6.222,2.98,0.414,0.02615,0.87,0.96,26100,Weekday,Thursday,Medium_Load
2018-01-04 07:30:00,6.381,1.453,0.272,0.02837,0.91,0.95,27000,Weekday,Thursday,Medium_Load
2018-01-04 07:45:00,6.267,1.852,0.497,0.02863,0.88,0.96,27900,Weekday,Thursday,Medium_Load
2018-01-04 08:00:00,11.224,4.855,0.759,0.0547,0.9,0.93,28800,Weekday,Thursday,Maximum_Load
2018-01-04 08:15:00,11.349,4.619,0.691,0.04943,0.91,0.96,29700,Weekday,Thursday,Maximum_Load
2018-01-04 08:30:00,10.995,4.196,0.912,0.04774,0.85,0.97,30600,Weekday,Thursday,Medium_Load
2018-01-04 08:45:00,11.723,4.401,0.975,0.05142,0.89,0.95,31500,Weekday,Thursday,Maximum_Load
2018-01-04 09:00:00,10.948,5.363,1.004,0.04954,0.86,0.92,32400,Weekday,Thursday,Medium_Load
2018-01-04 09:15:00,10.896,4.216,0.706,0.05283,0.87,0.93,33300,Weekday,Thursday,Medium_Load
2018-01-04 09:30:00,11.49,5.379,1.081,0.05162,0.89,0.94,34200,Weekday,Thursday,Maximum_Load
2018-01-04 09:45:00,11.398,4.401,1.197,0.04997,0.9,0.96,35100,Weekday,Thursday,Maximum_Load
2018-01-04 10:00:00,11.356,5.655,0.448,0.0497,0.9,0.96,36000,Weekday,Thursday,Maximum_Load
2018-01-04 10:15:00,11.357,3.76,0.937,0.05144,0.88,0.95,36900,Weekday,Thursday,Maximum_Load
2018-01-04 10:30:00,11.197,3.941,0.679,0.05276,0.87,0.95,37800,Weekday,Thursday,Maximum_Load
2018-01-04 10:45:00,10.976,5.247,0.996,0.04775,0.88,0.94,38700,Weekday,Thursday,Medium_Load
2018-01-04 11:00:00,11.219,5.372,0.513,0.05119,0.89,0.97,39600,Weekday,Thursday,Maximum_Load
2018-01-04 11:15:00,11.031,3.643,0.513,0.05041,0.88,0.95,40500,Weekday,Thursday,Maximum_Load
2018-01-04 11:30:00,11.444,3.65,0.213,0.05263,0.88,0.88,41400,Weekday,Thursday,Maximum_Load
2018-01-04 11:45:00,11.163,6.416,1.03,0.04809,0.86,0.93,42300,Weekday,Thursday,Maximum_Load
2018-01-04 12:00:00,10.994,3.535,0.35,0.05386,0.9,0.96,43200,Weekday,Thursday,Medium_Load
2018-01-04 12:15:00,11.12,4.061,0.847,0.05271,0.87,0.95,44100,Weekday,Thursday,Maximum_Load
2018-01-04 12:30:00,27.416,9.157,0.756,0.12319,0.86,0.94,45000,Weekday,Thursday,Maximum_Load
2018-01-04 12:45:00,11.059,5.934,0.386,0.05035,0.87,0.9,45900,Weekday,Thursday,Maximum_Load
2018-01-04 13:00:00,10.994,3.882,1.02,0.04974,0.86,0.97,46800,Weekday,Thursday,Medium_Load
2018-01-04 13:15:00,11.261,5.83,0.946,0.05354,0.86,0.99,47700,Weekday,Thursday,Maximum_Load
2018-01-04 13:30:00,11.261,4.722,0.444,0.05544,0.88,0.99,48600,Weekday,Thursday,Maximum_Load
2018-01-04 13:45:00,11.073,3.526,0.631,0.05212,0.92,0.94,49500,Weekday,Thursday,Maximum_Load
2018-01-04 14:00:00,11.082,4.824,0.141,0.05102,0.87,0.94,50400,Weekday,Thursday,Maximum_Load
2018-01-04 14:15:00,11.258,5.329,0.665,0.04983,0.83,0.97,51300,Weekday,Thursday,Maximum_Load
2018-01-04 14:30:00,10.838,4.927,0.838,0.05006,0.87,0.95,52200,Weekday,Thursday,Medium_Load
2018-01-04 14:45:00,10.848,6.126,0.497,0.0436,0.89,0.95,53100,Weekday,Thursday,Medium_Load
2018-01-04 15:00:00,11.02,4.357,0.306,0.04556,0.87,0.91,54000,Weekday,Thursday,Maximum_Load
2018-01-04 15:15:00,11.147,5.071,0.639,0.05078,0.88,0.93,54900,Weekday,Thursday,Maximum_Load
2018-01-04 15:30:00,11.278,4.934,1.049,0.05029,0.92,0.95,55800,Weekday,Thursday,Maximum_Load
2018-01-04 15:45:00,11.569,4.432,0.644,0.05153,0.9,0.99,56700,Weekday,Thursday,Maximum_Load
2018-01-04 16:00:00,11.414,5.865,1.225,0.05282,0.86,0.99,57600,Weekday,Thursday,Maximum_Load
2018-01-04 16:15:00,11.16,5.42,1.072,0.04797,0.85,0.93,58500,Weekday,Thursday,Maximum_Load
2018-01-04 16:30:00,11.195,5.603,0.665,0.04676,0.84,0.93,59400,Weekday,Thursday,Maximum_Load
2018-01-04 16:45:00,10.949,5.818,0.299,0.04997,0.89,0.98,60300,Weekday,Thursday,Medium_Load
2018-01-04 17:00:00,11.195,4.737,0.85,0.04909,0.87,0.97,61200,Weekday,Thursday,Maximum_Load
2018-01-04 17:15:00,11.128,4.104,0.895,0.0508,0.88,0.94,62100,Weekday,Thursday,Maximum_Load
2018-01-04 17:30:00,11.281,4.874,0.817,0.04995,0.88,0.94,63000,Weekday,Thursday,Maximum_Load
2018-01-04 17:45:00,10.993,4.23,0.481,0.04677,0.85,0.93,63900,Weekday,Thursday,Medium_Load
2018-01-04 18:00:00,11.33,3.916,0.917,0.04983,0.93,0.93,64800,Weekday,Thursday,Maximum_Load
2018-01-04 18:15:00,11.583,4.391,0.994,0.05061,0.85,0.92,65700,Weekday,Thursday,Maximum_Load
2018-01-04 18:30:00,11.173,5.279,0.84,0.05244,0.81,0.95,66600,Weekday,Thursday,Maximum_Load
2018-01-04 18:45:00,11.3,5.169,0.64,0.05063,0.89,0.94,67500,Weekday,Thursday,Maximum_Load
2018-01-04 19:00:00,11.373,6.234,1.0,0.05283,0.87,0.91,68400,Weekday,Thursday,Maximum_Load
2018-01-04 19:15:00,11.1,4.73,0.135,0.05215,0.86,0.94,69300,Weekday,Thursday,Maximum_Load
2018-01-04 19:30:00,11.256,3.964,0.942,0.0477,0.88,0.94,70200,Weekday,Thursday,Maximum_Load
2018-01-04 19:45:00,11.203,5.697,0.892,0.05095,0.87,0.97,71100,Weekday,Thursday,Maximum_Load
2018-01-04 20:00:00,6.324,3.594,0.362,0.02957,0.87,0.96,72000,Weekday,Thursday,Medium_Load
2018-01-04 20:15:00,6.107,2.364,0.439,0.02707,0.93,0.92,72900,Weekday,Thursday,Medium_Load
2018-01-04 20:30:00,6.306,2.279,0.599,0.02845,0.89,0.97,73800,Weekday,Thursday,Medium_Load
2018-01-04 20:45:00,6.424,2.471,0.374,0.02697,0.88,0.92,74700,Weekday,Thursday,Medium_Load
2018-01-04 21:00:00,6.663,3.167,0.386,0.03024,0.89,0.95,75600,Weekday,Thursday,Medium_Load
2018-01-04 21:15:00,6.54,3.175,0.219,0.02768,0.88,0.93,76500,Weekday,Thursday,Medium_Load
2018-01-04 21:30:00,6.838,3.054,0.331,0.03018,0.9,0.97,77400,Weekday,Thursday,Medium_Load
2018-01-04 21:45:00,6.108,2.198,0.349,0.02718,0.92,0.93,78300,Weekday,Thursday,Medium_Load
2018-01-04 22:00:00,3.018,1.288,0.121,0.01414,0.87,0.9,79200,Weekday,Thursday,Light_Load
2018-01-04 22:15:00,2.846,0.642,0.365,0.01284,0.91,0.98,80100,Weekday,Thursday,Light_Load
2018-01-04 22:30:00,3.347,0.761,0.157,0.01563,0.9,0.93,81000,Weekday,Thursday,Light_Load
2018-01-04 22:45:00,2.598,1.248,0.238,0.01211,0.91,0.95,81900,Weekday,Thursday,Light_Load
2018-01-04 23:00:00,2.59,1.214,0.207,0.01135,0.89,0.95,82800,Weekday,Thursday,Light_Load
2018-01-04 23:15:00,2.65,0.917,0.11,0.01277,0.89,0.93,83700,Weekday,Thursday,Light_Load
2018-01-04 23:30:00,2.269,1.519,0.045,0.00997,0.88,0.96,84600,Weekday,Thursday,Light_Load
2018-01-04 23:45:00,2.669,1.208,0.029,0.01175,0.86,0.95,85500,Weekday,Thursday,Light_Load
2018-01-05 00:00:00,2.61,1.06,0.304,0.0114,0.93,0.94,0,Weekday,Friday,Light_Load
2018-01-05 00:15:00,2.838,0.944,0.105,0.01136,0.89,0.94,900,Weekday,Friday,Light_Load
2018-01-05 00:30:00,2.885,1.336,0.074,0.01353,0.86,0.91,1800,Weekday,Friday,Light_Load
2018-01-05 00:45:00,3.269,0.88,0.163,0.01412,0.88,0.95,2700,Weekday,Friday,Light_Load
2018-01-05 01:00:00,3.038,1.052,0.168,0.01284,0.9,0.96,3600,Weekday,Friday,Light_Load
2018-01-05 01:15:00,2.656,0.798,0.094,0.01096,0.9,0.93,4500,Weekday,Friday,Light_Load
2018-01-05 01:30:00,2.575,1.424,0.349,0.01087,0.87,0.97,5400,Weekday,Friday,Light_Load
2018-01-05 01:45:00,2.923,1.601,0.039,0.01354,0.88,0.9,6300,Weekday,Friday,Light_Load
2018-01-05 02:00:00,2.47,1.033,0.201,0.01069,0.91,0.96,7200,Weekday,Friday,Light_Load
2018-01-05 02:15:00,3.258,1.138,0.254,0.01518,0.91,0.95,8100,Weekday,Friday,Light_Load
2018-01-05 02:30:00,3.095,1.609,0.29,0.01375,0.89,0.98,9000,Weekday,Friday,Light_Load
2018-01-05 02:45:00,2.683,1.288,0.0,0.01261,0.86,0.93,9900,Weekday,Friday,Light_Load
2018-01-05 03:00:00,2.372,0.872,0.248,0.01111,0.85,0.95,10800,Weekday,Friday,Light_Load
2018-01-05 03:15:00,3.138,1.3,0.159,0.01377,0.89,0.96,11700,Weekday,Friday,Light_Load
2018-01-05 03:30:00,2.771,0.607,0.216,0.013,0.91,0.98,12600,Weekday,Friday,Light_Load
2018-01-05 03:45:00,3.109,1.435,0.036,0.01383,0.9,0.92,13500,Weekday,Friday,Light_Load
2018-01-05 04:00:00,2.401,0.947,0.113,0.00997,0.91,0.99,14400,Weekday,Friday,Light_Load
2018-01-05 04:15:00,2.65,1.448,0.125,0.01213,0.89,0.91,15300,Weekday,Friday,Light_Load
2018-01-05 04:30:00,2.801,1.088,0.094,0.01207,0.9,0.95,16200,Weekday,Friday,Light_Load
2018-01-05 04:45:00,2.812,1.567,0.166,0.01144,0.89,0.95,17100,Weekday,Friday,Light_Load
2018-01-05 05:00:00,2.687,1.027,0.052,0.01262,0.91,0.92,18000,Weekday,Friday,Light_Load
2018-01-05 05:15:00,2.956,1.929,0.0,0.01306,0.88,0.96,18900,Weekday,Friday,Light_Load
2018-01-05 05:30:00,2.533,1.854,0.0,0.01088,0.87,0.95,19800,Weekday,Friday,Light_Load
2018-01-05 05:45:00,2.764,0.939,0.083,0.01164,0.88,0.95,20700,Weekday,Friday,Light_Load
2018-01-05 06:00:00,6.33,4.008,0.172,0.02847,0.85,0.94,21600,Weekday,Friday,Medium_Load
2018-01-05 06:15:00,6.429,2.671,0.335,0.03007,0.92,0.96,22500,Weekday,Friday,Medium_Load
2018-01-05 06:30:00,6.478,2.317,0.224,0.02924,0.9,0.95,23400,Weekday,Friday,Medium_Load
2018-01-05 06:45:00,6.019,3.221,0.436,0.02802,0.89,0.96,24300,Weekday,Friday,Medium_Load
2018-01-05 07:00:00,5.916,2.179,0.479,0.02468,0.88,0.93,25200,Weekday,Friday,Medium_Load
2018-01-05 07:15:00,6.619,3.818,0.091,0.02911,0.83,0.94,26100,Weekday,Friday,Medium_Load
2018-01-05 07:30:00,6.383,2.63,0.268,0.02741,0.9,0.98,27000,Weekday,Friday,Medium_Load
2018-01-05 07:45:00,6.113,3.173,0.318,0.02547,0.87,0.91,27900,Weekday,Friday,Medium_Load
2018-01-05 08:00:00,11.588,6.75,1.073,0.04973,0.88,0.96,28800,Weekday,Friday,Maximum_Load
2018-01-05 08:15:00,11.229,5.774,0.863,0.05042,0.87,0.92,29700,Weekday,Friday,Maximum_Load
2018-01-05 08:30:00,11.495,4.42,0.775,0.0497,0.89,0.94,30600,Weekday,Friday,Maximum_Load
2018-01-05 08:45:00,11.217,5.346,0.669,0.04832,0.9,0.95,31500,Weekday,Friday,Maximum_Load
2018-01-05 09:00:00,11.715,4.735,0.951,0.05362,0.87,0.97,32400,Weekday,Friday,Maximum_Load
2018-01-05 09:15:00,11.639,6.1,0.772,0.05739,0.87,0.92,33300,Weekday,Friday,Maximum_Load
2018-01-05 09:30:00,11.138,3.57,0.694,0.04771,0.86,0.95,34200,Weekday,Friday,Maximum_Load
2018-01-05 09:45:00,11.443,5.321,1.097,0.05299,0.89,0.96,35100,Weekday,Friday,Maximum_Load
2018-01-05 10:00:00,11.361,5.612,0.459,0.0494,0.84,0.95,36000,Weekday,Friday,Maximum_Load
2018-01-05 10:15:00,11.542,5.841,0.449,0.05796,0.85,0.96,36900,Weekday,Friday,Maximum_Load
2018-01-05 10:30:00,10.959,5.924,0.305,0.05054,0.86,0.97,37800,Weekday,Friday,Medium_Load
2018-01-05 10:45:00,11.372,3.497,0.334,0.04808,0.83,0.92,38700,Weekday,Friday,Maximum_Load
2018-01-05 11:00:00,11.465,4.555,0.92,0.0551,0.86,0.96,39600,Weekday,Friday,Maximum_Load
2018-01-05 11:15:00,10.76,4.609,0.659,0.05083,0.9,0.99,40500,Weekday,Friday,Medium_Load
2018-01-05 11:30:00,10.904,3.797,0.899,0.05051,0.89,0.92,41400,Weekday,Friday,Medium_Load
2018-01-05 11:45:00,10.69,4.002,0.183,0.04887,0.87,0.93,42300,Weekday,Friday,Medium_Load
2018-01-05 12:00:00,11.133,4.211,0.846,0.05211,0.85,0.94,43200,Weekday,Friday,Maximum_Load
2018-01-05 12:15:00,11.379,6.464,0.594,0.04939,0.87,0.96,44100,Weekday,Friday,Maximum_Load
2018-01-05 12:30:00,11.576,5.588,0.866,0.05042,0.9,0.94,45000,Weekday,Friday,Maximum_Load
2018-01-05 12:45:00,11.219,3.845,1.2,0.0486,0.87,0.96,45900,Weekday,Friday,Maximum_Load
2018-01-05 13:00:00,11.607,3.963,0.878,0.05419,0.86,0.96,46800,Weekday,Friday,Maximum_Load
2018-01-05 13:15:00,10.855,3.699,0.23,0.04799,0.85,0.93,47700,Weekday,Friday,Medium_Load
2018-01-05 13:30:00,10.774,4.475,0.746,0.04513,0.91,0.95,48600,Weekday,Friday,Medium_Load
2018-01-05 13:45:00,11.186,5.286,0.404,0.05231,0.89,0.92,49500,Weekday,Friday,Maximum_Load
2018-01-05 14:00:00,11.296,3.182,0.878,0.05156,0.94,0.95,50400,Weekday,Friday,Maximum_Load
2018-01-05 14:15:00,11.192,5.255,0.421,0.049,0.89,0.98,51300,Weekday,Friday,Maximum_Load
2018-01-05 14:30:00,10.683,4.139,0.908,0.04879,0.88,0.94,52200,Weekday,Friday,Medium_Load
2018-01-05 14:45:00,11.178,6.174,0.806,0.05484,0.87,0.94,53100,Weekday,Friday,Maximum_Load
2018-01-05 15:00:00,10.874,5.757,0.524,0.0513,0.88,0.96,54000,Weekday,Friday,Medium_Load
2018-01-05 15:15:00,11.367,5.922,0.509,0.05007,0.85,0.97,54900,Weekday,Friday,Maximum_Load
2018-01-05 15:30:00,11.292,3.408,0.927,0.0461,0.87,0.94,55800,Weekday,Friday,Maximum_Load
2018-01-05 15:45:00,10.965,4.634,0.821,0.04928,0.86,0.98,56700,Weekday,Friday,Medium_Load
2018-01-05 16:00:00,11.072,3.47,0.523,0.05009,0.89,0.98,57600,Weekday,Friday,Maximum_Load
2018-01-05 16:15:00,10.935,5.259,0.765,0.04485,0.85,0.95,58500,Weekday,Friday,Medium_Load
2018-01-05 16:30:00,11.184,3.833,0.969,0.04793,0.92,0.95,59400,Weekday,Friday,Maximum_Load
2018-01-05 16:45:00,11.439,5.382,0.993,0.04895,0.91,0.95,60300,Weekday,Friday,Maximum_Load
2018-01-05 17:00:00,10.954,5.725,0.219,0.0473,0.86,0.98,61200,Weekday,Friday,Medium_Load
2018-01-05 17:15:00,11.326,5.406,0.527,0.05442,0.88,0.96,62100,Weekday,Friday,Maximum_Load
2018-01-05 17:30:00,11.067,5.245,0.911,0.04429,0.9,0.95,63000,Weekday,Friday,Maximum_Load
2018-01-05 17:45:00,11.002,4.412,0.479,0.05096,0.89,0.96,63900,Weekday,Friday,Maximum_Load
2018-01-05 18:00:00,11.173,4.047,0.893,0.0514,0.89,0.95,64800,Weekday,Friday,Maximum_Load
2018-01-05 18:15:00,10.941,4.932,0.774,0.05355,0.89,0.93,65700,Weekday,Friday,Medium_Load
2018-01-05 18:30:00,11.062,5.827,0.361,0.05511,0.89,0.95,66600,Weekday,Friday,Maximum_Load
2018-01-05 18:45:00,10.901,5.309,0.678,0.048,0.89,0.94,67500,Weekday,Friday,Medium_Load
2018-01-05 19:00:00,11.691,5.411,1.211,0.05247,0.87,0.97,68400,Weekday,Friday,Maximum_Load
2018-01-05 19:15:00,11.209,5.971,0.907,0.05277,0.89,0.97,69300,Weekday,Friday,Maximum_Load
2018-01-05 19:30:00,11.025,4.545,0.401,0.04942,0.89,0.93,70200,Weekday,Friday,Maximum_Load
2018-01-05 19:45:00,11.253,5.864,1.183,0.04818,0.88,0.96,71100,Weekday,Friday,Maximum_Load
2018-01-05 20:00:00,6.272,1.945,0.501,0.03114,0.86,0.93,72000,Weekday,Friday,Medium_Load
2018-01-05 20:15:00,6.245,2.449,0.383,0.02727,0.89,0.93,72900,Weekday,Friday,Medium_Load
2018-01-05 20:30:00,6.454,1.902,0.52,0.02881,0.89,0.97,73800,Weekday,Friday,Medium_Load
2018-01-05 20:45:00,6.489,3.006,0.406,0.03142,0.87,0.93,74700,Weekday,Friday,Medium_Load
2018-01-05 21:00:00,6.167,2.392,0.564,0.02666,0.86,0.98,75600,Weekday,Friday,Medium_Load
2018-01-05 21:15:00,6.156,2.077,0.181,0.0279,0.89,0.95,76500,Weekday,Friday,Medium_Load
2018-01-05 21:30:00,6.231,2.593,0.003,0.02866,0.88,0.92,77400,Weekday,Friday,Medium_Load
2018-01-05 21:45:00,5.725,2.352,0.448,0.02717,0.88,0.95,78300,Weekday,Friday,Medium_Load
2018-01-05 22:00:00,2.421,0.484,0.083,0.01107,0.89,0.95,79200,Weekday,Friday,Light_Load
2018-01-05 22:15:00,3.142,1.141,0.007,0.01304,0.9,0.96,80100,Weekday,Friday,Light_Load
2018-01-05 22:30:00,3.211,1.232,0.322,0.01469,0.88,0.94,81000,Weekday,Friday,Light_Load
